0 0 0 81 -7.617120
0 0 0 43 -3.716621
0 0 0 70 -9.471151
0 0 0 118 -9.018892
0 0 0 79 -5.700507
0 0 0 62 -5.809038
0 0 0 81 -3.158031
0 0 0 73 -6.516685
0 0 0 233 -6.756202
0 0 0 100 -3.798795
0 0 0 250 -7.193619
0 0 0 137 -7.808547
0 0 0 54 -3.779352
0 0 0 160 -8.752837
0 0 0 68 -7.720280
0 0 0 271 -7.303275
0 0 0 69 -5.686496
0 0 0 39 -3.133013
0 0 0 90 -8.518646
0 0 0 108 -6.334202
0 0 0 103 -6.793864
0 0 0 120 -4.460614
0 0 0 176 -9.067374
0 0 0 43 -4.569565
0 0 0 34 -4.057842
0 0 0 71 -3.995264
0 0 0 116 -2.986690
0 0 0 124 -8.399190
0 0 0 329 -4.800549
0 0 0 64 -9.865280
0 0 0 213 -4.511253
0 0 0 43 204.568466
0 0 0 75 -6.877259
0 0 0 64 -7.337153
0 0 0 303 -7.752374
0 0 0 73 -9.006060
0 0 0 64 -5.945352
0 0 0 305 -1.378041
0 0 0 82 -8.735999
0 0 0 60 -7.405724
0 0 0 91 -7.648691
0 0 0 105 -10.170484
0 0 0 91 -5.494258
0 0 0 105 -6.106953
0 0 0 204 -7.651022
0 0 0 68 -8.901875
0 0 0 136 -4.760999
0 0 0 68 -7.014474
0 0 0 70 -8.600789
0 0 0 178 -5.751114
0 0 0 295 -6.483745
0 0 0 147 -8.145367
0 0 0 29 -3.380240
0 0 0 81 -9.118670
0 0 0 105 1.109659
0 0 0 98 -4.390319
0 0 0 50 -7.324980
0 0 0 80 -8.995275
0 0 0 66 -9.437671
0 0 0 88 -5.901755
0 0 0 82 -9.196334
0 0 0 72 -6.556351
0 0 0 29 202.344131
0 0 0 110 -5.469154
0 0 0 93 -6.440507
0 0 0 241 -7.921759
0 0 0 170 -6.159142
0 0 0 221 -9.543189
0 0 0 84 -10.012301
0 0 0 72 -9.878255
0 0 0 100 -8.170359
0 0 0 46 -5.839220
0 0 0 259 -9.379795
0 0 0 48 -5.901149
0 0 0 74 -8.078967
0 0 0 81 -5.653984
0 0 0 67 -7.459447
0 0 0 245 -9.752785
0 0 0 132 -6.385436
0 0 0 31 -2.287456
0 0 0 57 -5.875852
0 0 0 120 -4.788421
0 0 0 66 -10.322797
0 0 0 77 -9.601902
0 0 0 66 -6.954266
0 0 0 35 -3.585126
0 0 0 113 -5.241882
0 0 0 90 -0.643031
0 0 0 155 -6.324922
0 0 0 91 -5.236782
0 0 0 71 -9.541312
0 0 0 79 -5.777228
0 0 0 104 -6.071938
0 0 0 74 -3.206655
0 0 0 74 -3.954970
0 0 0 120 -5.244500
0 0 0 234 -5.833315
0 0 0 46 -3.790500
0 0 0 183 -9.788487
0 0 0 93 -6.083780
0 0 0 128 -9.218696
0 0 0 58 -8.330034
0 0 0 66 -6.852153
0 0 0 186 -6.225328
0 0 0 130 -7.515255
0 0 0 87 -5.881761
0 0 0 146 -3.108582
0 0 0 43 -4.032534
0 0 0 101 -9.217708
0 0 0 63 -3.835217
0 0 0 77 -8.592128
0 0 0 80 -6.778005
0 0 0 50 -4.932648
0 0 0 41 -3.219367
0 0 0 107 -8.872581
0 0 0 137 -6.794245
0 0 0 77 -7.164607
0 0 0 205 -1.458582
0 0 0 133 -9.129875
0 0 0 47 -2.969056
0 0 0 69 -7.447924
0 0 0 105 -5.781022
0 0 0 73 -10.413999
0 0 0 174 -9.887376
0 0 0 57 -8.650592
0 0 0 121 -7.178565
0 0 0 148 -8.408290
0 0 0 129 -10.236934
0 0 0 95 -4.352227
0 0 0 162 -6.453380
0 0 0 78 -7.793333
0 0 0 144 -8.605813
0 0 0 81 -8.600884
0 0 0 121 -7.773732
0 0 0 93 -8.034947
0 0 0 37 -3.590668
0 0 0 188 -9.502526
0 0 0 103 -6.945868
0 0 0 118 -5.121433
0 0 0 68 -9.458300
0 0 0 58 -6.415945
0 0 0 62 -9.264145
0 0 0 83 -11.019060
0 0 0 63 -7.208051
0 0 0 71 -7.929631
0 0 0 68 -7.070326
0 0 0 102 -5.990801
0 0 0 64 -5.222198
0 0 0 131 -8.733770
0 0 0 142 -4.921319
0 0 0 66 -6.532850
0 0 0 203 -5.657492
0 0 0 98 -9.614369
0 0 0 68 -2.873016
0 0 0 94 -9.567368
0 0 0 302 -5.054340
0 0 0 47 -4.439151
0 0 0 122 -6.568010
0 0 0 68 -9.494214
0 0 0 73 -7.581688
0 0 0 222 -8.085805
0 0 0 101 -6.772667
0 0 0 84 -8.887899
0 0 0 46 -3.354873
0 0 0 79 -8.217067
0 0 0 112 -7.317742
0 0 0 91 -5.503960
0 0 0 43 -3.123099
0 0 0 124 -6.915213
0 0 0 87 -7.621945
0 0 0 35 -4.191045
0 0 0 304 -9.520910
0 0 0 97 -5.541778
0 0 0 52 -4.455928
0 0 0 136 -4.346833
0 0 0 91 -2.061642
0 0 0 70 -3.927274
0 0 0 59 -8.150667
0 0 0 68 -4.651958
0 0 0 88 -4.421185
0 0 0 142 -5.798515
0 0 0 50 -2.359689
0 0 0 59 -8.142393
0 0 0 75 -5.936826
0 0 0 126 -8.195075
0 0 0 91 -4.914386
0 0 0 201 -10.142478
0 0 0 64 -5.421292
0 0 0 136 -5.905733
0 0 0 83 -6.598889
0 0 0 64 -7.038202
0 0 0 73 -7.014139
0 0 0 65 -9.199026
0 0 0 132 -5.236210
0 0 0 96 -4.315482
0 0 0 63 -7.754617
0 0 0 95 -3.647119
0 0 0 200 -7.408343
0 0 0 116 -6.471197
0 0 0 126 -10.839034
0 0 0 108 -4.963524
0 0 0 184 -10.634144
0 0 0 272 -8.026634
0 0 0 63 -4.717541
0 0 0 179 -8.299778
0 0 0 205 -9.026281
0 0 0 73 -6.970213
0 0 0 148 -8.091146
0 0 0 117 -9.915527
0 0 0 72 -6.163445
0 0 0 114 -3.918566
0 0 0 86 -9.267296
0 0 0 131 -6.841958
0 0 0 108 -5.984103
0 0 0 156 -9.699024
0 0 0 215 -9.018455
0 0 0 105 -5.854904
0 0 0 98 -7.228488
0 0 0 85 -5.220101
0 0 0 112 -4.968950
0 0 0 166 -9.498964
0 0 0 74 -10.312573
0 0 0 107 -8.592823
0 0 0 123 -9.701767
0 0 0 94 -8.895145
0 0 0 64 -6.765807
0 0 0 78 -8.519919
0 0 0 115 -12.150832
0 0 0 67 -8.411025
0 0 0 40 -3.839542
0 0 0 80 -9.415964
0 0 0 70 -6.407866
0 0 0 142 -3.203683
0 0 0 90 -7.169201
0 0 0 96 -9.113173
0 0 0 51 -4.664876
0 0 0 122 -6.641971
0 0 0 65 -7.613282
0 0 0 80 -7.960697
0 0 0 168 -5.084608
0 0 0 111 -7.900244
0 0 0 115 -7.524843
0 0 0 109 -6.429155
0 0 0 78 -9.144304
0 0 0 65 -7.174718
0 0 0 41 -4.059370
0 0 0 73 -7.877669
0 0 0 67 -10.442927
0 0 0 36 -3.122637
0 0 0 85 -3.454736
0 0 0 73 -7.988927
0 0 0 46 -2.589147
0 0 0 45 -5.175967
0 0 0 103 -3.058143
0 0 0 40 -2.441812
0 0 0 73 -7.342379
0 0 0 67 -8.166975
0 0 0 106 -7.223427
0 0 0 61 203.154663
0 0 0 69 -7.061577
0 0 0 126 -9.733830
0 0 0 90 -8.243974
0 0 0 70 -7.438638
0 0 0 354 -8.397735
0 0 0 54 -3.289236
0 0 0 110 -8.829984
0 0 0 184 -5.519871
0 0 0 69 -6.690041
0 0 0 90 -10.916566
0 0 0 264 -7.865035
0 0 0 59 -4.213512
0 0 0 193 -9.757820
0 0 0 74 -7.364825
0 0 0 62 -6.431125
0 0 0 82 -3.513663
0 0 0 91 -5.777306
0 0 0 273 -6.496467
0 0 0 139 -5.619370
0 0 0 63 -6.546611
0 0 0 65 -7.532288
0 0 0 75 -5.830565
0 0 0 207 -7.357373
0 0 0 68 -8.839862
0 0 0 80 -6.303602
0 0 0 77 -5.963044
0 0 0 101 -2.805331
0 0 0 50 -3.472027
0 0 0 59 -8.588349
0 0 0 77 -7.360953
0 0 0 72 -9.895271
0 0 0 71 -7.309397
0 0 0 233 -11.899650
0 0 0 223 -9.319318
0 0 0 79 -6.446853
